Filename,Output Written,Time Taken for Disambiguation,Compilable
9918348.java,True,2.5707387924194336,True
21799005.java,True,1.6166412830352783,True
11371486.java,True,0.4343005580940386,True
797828.java,True,1.917121171951294,True
13099598.java,True,1.517946481704712,True
18310020.java,True,2.4735352993011475,True
13431537.java,True,1.9680774211883545,True
17231138.java,True,1.7720837593078613,True
15047558.java,True,3.82194447517395,True
13387011.java,True,3.0694329738616943,True
5634883.java,True,2.418890953063965,True
21273055.java,False,0.9655582904815674,False
3253028.java,True,1.215923547744751,True
19467540.java,True,2.117509603500366,True
17957004.java,True,8.77958607673645,True
13279978.java,True,1.6687438488006592,True
19409751.java,True,1.6165440082550049,True
21679395.java,True,1.466501235961914,True
20150442.java,True,1.3161141872406006,True
14633134.java,True,1.7166557312011719,True
13192161.java,True,1.8170380592346191,True
18733556.java,True,1.9167506694793701,True
19670916.java,True,2.7685766220092773,True
6397699.java,True,2.568262815475464,True
21092331.java,True,2.2175965309143066,True
11904774.java,True,2.121471881866455,True
3298289.java,True,1.6667652130126953,True
21273052.java,True,1.366377830505371,True
23515205.java,True,2.8691678047180176,True
9705209.java,True,4.022128582000732,True
21164146.java,True,3.3699045181274414,True
18029937.java,True,2.3681914806365967,True
13106834.java,True,2.2178642749786377,True
7169985.java,True,1.6165602207183838,True
13551188.java,True,1.6171448230743408,True
6243267.java,True,1.217749834060669,True
20282668.java,True,2.1678662300109863,True
11986777.java,True,2.669508218765259,True
16092702.java,True,1.1657452583312988,True
21609543.java,True,2.0678234100341797,True
1141875.java,True,1.51670503616333,True
14757689.java,True,1.716803789138794,True
17003469.java,True,1.7675750255584717,True
5198625.java,True,2.7687180042266846,True
3575255.java,True,19.523837327957153,True
22503685.java,True,3.4264450073242188,True
18923681.java,True,1.5681250095367432,True
21609540.java,True,2.220838785171509,True
2023117.java,True,2.068855047225952,True
21540494.java,True,1.716848611831665,True
14800064.java,True,1.666811466217041,True
5984968.java,True,1.8168118000030518,True
23035537.java,True,1.1657986640930176,True
7518608.java,True,2.3732693195343018,True
10846725.java,True,1.917337417602539,True
12039034.java,True,1.867170810699463,True
1677874.java,True,1.8766562938690186,True
10437938.java,True,2.5191047191619873,True
10480049.java,True,2.018458366394043,True
20028790.java,True,1.967331886291504,True
10806987.java,True,1.416360855102539,True
12214439.java,True,4.121589422225952,True
6918042.java,True,2.7224924564361572,True
23035538.java,True,1.1156859397888184,True
299251.java,True,1.8684837818145752,True
15301113.java,True,2.4688875675201416,True
8956542.java,True,2.067415952682495,True
4265803.java,True,2.1678428649902344,True
8452564.java,True,2.368021011352539,True
21293476.java,True,2.618586778640747,True
15301114.java,True,2.1230595111846924,True
12490148.java,True,5.224122047424316,True
11101256.java,True,3.384441614151001,True
372172.java,True,2.4682698249816895,True
14617444.java,True,1.3162600994110107,True
8559637.java,True,3.877434730529785,True
18570192.java,True,2.4194231033325195,True
22026127.java,True,1.4162192344665527,True
15973192.java,True,2.0673766136169434,True
13348537.java,True,1.2159850597381592,True
5442427.java,True,3.1697092056274414,True
22724694.java,True,2.220276117324829,True
22323983.java,True,3.2700514793395996,True
8292297.java,True,1.0657634735107422,True
5378327.java,True,1.9674651622772217,True
18030859.java,True,1.9673397541046143,True
3121748.java,True,1.918302297592163,True
13516684.java,True,1.7165279388427734,True
5609518.java,True,1.3161909580230713,True
2329317.java,True,2.117485284805298,True
2885691.java,True,2.568342685699463,True
6307954.java,True,0.9655587673187256,True
20089258.java,True,1.416330337524414,True
3298290.java,True,1.2797672748565674,True
15734479.java,True,2.2687458992004395,True
11265072.java,True,2.1254172325134277,True
6700755.java,True,1.4665007591247559,True
11290317.java,True,2.1678340435028076,True
13533160.java,True,1.9674694538116455,True
16851954.java,True,1.8187587261199951,True
7468318.java,True,1.7193019390106201,True
15241397.java,True,2.418433666229248,True
22717356.java,True,1.4164502620697021,True
5976426.java,True,1.1658401489257812,True
